,Price,Close,High,Low,Open,Volume
1,Date,,,,,
89,2023-12-03,-1.2519581053902644,-1.2749287574155086,-1.241665664057389,-1.2657988334964367,-0.97673798123186
90,2023-12-04,-1.175877229128624,-1.1910411757546746,-1.2154303189021833,-1.2465656261413345,0.057864533831525344
91,2023-12-05,-1.0960394998432468,-1.114627602138951,-1.1598139293956982,-1.1703183406040822,-0.09436247601883545
92,2023-12-06,-1.1087418914532219,-1.1199882022663588,-1.0805087848477817,-1.0908002941943025,-0.369369228101266
93,2023-12-07,-1.125989208164471,-1.1283606504684123,-1.103542857340004,-1.1026074931929284,-0.4670460828098328
94,2023-12-08,-1.0927725936650021,-1.1034913990257986,-1.0941104285254268,-1.1206851711591743,-0.605127079740714
95,2023-12-09,-1.1095195707188847,-1.1164060183426148,-1.0747442048492704,-1.0870025798759904,-0.9080758254919601
96,2023-12-10,-1.1074779770605936,-1.1286594466647923,-1.076067124451813,-1.1041551222319,-1.0956861311866746
97,2023-12-11,-1.2038612113182374,-1.1371470757449011,-1.205562188082807,-1.1017382870446026,0.09121992969728128
98,2023-12-12,-1.1960167169156866,-1.2031750269820773,-1.1888684608031805,-1.19870855091178,-0.589732309671189
99,2023-12-13,-1.1412654538694311,-1.1513497865605804,-1.1885097182606876,-1.1899837031921718,-0.5030359944597868
100,2023-12-14,-1.136201630518159,-1.15280991667374,-1.1464761467316749,-1.1362136821606341,-0.5554118361572953
101,2023-12-15,-1.177790545794641,-1.1641780934891337,-1.1493338880179051,-1.1307452049745212,-0.8105178935518086
102,2023-12-16,-1.1659944073800848,-1.180042134603176,-1.1481716645920375,-1.1721611941242225,-1.0361415811412933
103,2023-12-17,-1.1992686277510842,-1.1915008734829948,-1.1654663082211796,-1.1608296180837008,-0.9376927457974701
104,2023-12-18,-1.1514213096327761,-1.1779656549059188,-1.1941622476917704,-1.1945510781176718,-0.5706126582573035
105,2023-12-19,-1.1648385782309467,-1.154181536290277,-1.1441919115755086,-1.1454329937976977,-0.6588242177125354
106,2023-12-20,-1.1123220666750995,-1.1196199458458078,-1.1288670386068467,-1.1598728830690987,-0.4570315244928252
107,2023-12-21,-1.1040780428903607,-1.120929871887712,-1.0862161347177675,-1.1072032037344604,-0.6896751053347223
108,2023-12-22,-1.0991845131850826,-1.116154701286807,-1.0819011336325615,-1.0988151196189992,-0.7508525325773033
109,2023-12-23,-1.1090042357186718,-1.129369435665019,-1.085394731767828,-1.0933761648810032,-1.0738950461900196
110,2023-12-24,-1.1365002011564271,-1.1320020367773145,-1.1071566387451737,-1.1041557156479425,-0.8452626783733562
111,2023-12-25,-1.113808535710574,-1.1387707451200324,-1.107972017471058,-1.1314165068726565,-0.747103007681683
112,2023-12-26,-1.1553413298029358,-1.1448449977616,-1.1499692930501375,-1.1090367109519306,-0.36433980008056277
113,2023-12-27,-1.1202807335395242,-1.141844433309868,-1.131035156844347,-1.1501059967787717,-0.5690534792482173
114,2023-12-28,-1.1512572516739068,-1.1372818930576378,-1.1252145515621215,-1.1140365378184391,-0.6665089977346755
115,2023-12-29,-1.1713426968392244,-1.162808818521514,-1.159701577617067,-1.1464533726828632,-0.5373072246410263
116,2023-12-30,-1.1691572369708476,-1.1830740587341748,-1.1546059876998962,-1.1663120405468135,-0.9662474043618419
117,2023-12-31,-1.1650415349999732,-1.172689608680086,-1.1375636084530696,-1.1640202677904838,-0.9497715134518535
118,2024-01-01,-1.092744830010424,-1.1233769526544375,-1.1292078590827748,-1.1591538111795383,-0.8625977634595249
119,2024-01-02,-1.0626943114140215,-1.0586920456251203,-1.0535639367044634,-1.0867321305145978,0.03549184864586646
120,2024-01-03,-1.1428833177407423,-1.0735651794905492,-1.183240480085123,-1.0573191676575642,0.33647082440845216
121,2024-01-04,-1.0922663152579937,-1.1010714282621779,-1.1114648625783174,-1.1372939960660973,-0.3462459548774444
122,2024-01-05,-1.0929212108748014,-1.1167051076201095,-1.107241429698752,-1.0865103412686947,-0.2651519421661473
123,2024-01-06,-1.0995154500089013,-1.1214188777274967,-1.080621588443217,-1.0870430805208944,-0.9628722055011896
124,2024-01-07,-1.101267529622129,-1.111367367819644,-1.0734089355874143,-1.093897777582405,-0.8237849564934088
125,2024-01-08,-0.9862018798021676,-1.009237098718312,-1.0895306627929906,-1.095787510969907,0.18200352716873716
126,2024-01-09,-1.0177779147129433,-0.9838886596532543,-1.012396196777798,-0.9803729863761981,0.056368075407932
127,2024-01-10,-0.9992282302051319,-0.993135075739178,-1.041758264823303,-1.0132663343227901,0.49850481366496624
128,2024-01-11,-1.0090795765805667,-0.9435354933022925,-0.995666022942637,-0.992965423153129,0.3146250408676611
129,2024-01-12,-1.14269357468967,-1.0362423253244555,-1.141206456739306,-1.0044076712855865,0.20719619416101015
130,2024-01-13,-1.1431034968837317,-1.1586696339393876,-1.1196011795873981,-1.1394348927936087,-0.7691784362021851
131,2024-01-14,-1.1828641680828227,-1.1650119092602977,-1.1481138320411068,-1.1378087844830098,-0.9014944806088302
132,2024-01-15,-1.1556618738148805,-1.1554785667631369,-1.1488539079662996,-1.1806181145006194,-0.695368435668279
133,2024-01-16,-1.1312236220992187,-1.1462293664066239,-1.134180705434819,-1.1508326347228748,-0.62051499877387
134,2024-01-17,-1.1468940523116886,-1.1603491352668587,-1.1301974884894583,-1.1268010652477098,-0.7584669695712807
135,2024-01-18,-1.20316845617246,-1.1721115061814493,-1.1902715025856585,-1.1416047185531941,-0.5708826124914508
136,2024-01-19,-1.1896243952694256,-1.19995421207269,-1.203137889717355,-1.1971997906235956,-0.5479431689241878
137,2024-01-20,-1.1878311898149247,-1.2095678587952636,-1.158823998777812,-1.1840542900950077,-1.1564137279582563
